antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
['forrest gump (1994)'],"['batman (1989)', 'jurassic park (1993)']",0.5393442622950819,0.22950819672131148,0.20327868852459016,0.37689969604863227,1.642205818497612,1.0,0.07949475947325989,1.2365453818472611,0.8489266444725061,0.35942028985507246,0.19129535019077806,0.631306990881459
"['batman (1989)', 'jurassic park (1993)']",['forrest gump (1994)'],0.22950819672131148,0.5393442622950819,0.20327868852459016,0.8857142857142857,1.6422058184976118,1.0,0.07949475947325989,4.030737704918032,0.5075497597803708,0.35942028985507246,0.751906456532791,0.631306990881459
"['matrix, the (1999)', 'pulp fiction (1994)', 'fight club (1999)']",['forrest gump (1994)'],0.22950819672131148,0.5393442622950819,0.20327868852459016,0.8857142857142857,1.6422058184976118,1.0,0.07949475947325989,4.030737704918032,0.5075497597803708,0.35942028985507246,0.751906456532791,0.631306990881459
['pulp fiction (1994)'],"['forrest gump (1994)', 'braveheart (1995)']",0.5032786885245901,0.3,0.24754098360655738,0.49185667752443,1.6395222584147668,1.0,0.09655737704918035,1.3775641025641026,0.7852818394422225,0.44542772861356933,0.2740809678920429,0.658496644773144
"['forrest gump (1994)', 'braveheart (1995)']",['pulp fiction (1994)'],0.3,0.5032786885245901,0.24754098360655738,0.825136612021858,1.6395222584147668,1.0,0.09655737704918035,2.8406250000000006,0.5572374645222329,0.44542772861356933,0.647964796479648,0.658496644773144
"['shawshank redemption, the (1994)', 'forrest gump (1994)']",['seven (a.k.a. se7en) (1995)'],0.37868852459016394,0.33278688524590166,0.20655737704918034,0.5454545454545455,1.6390506045678461,1.0,0.08053480247245365,1.4678688524590164,0.6275285839929639,0.40909090909090906,0.31874022783113704,0.5830721003134797
['seven (a.k.a. se7en) (1995)'],"['shawshank redemption, the (1994)', 'forrest gump (1994)']",0.33278688524590166,0.37868852459016394,0.20655737704918034,0.6206896551724138,1.639050604567846,1.0,0.08053480247245365,1.6380029806259317,0.5843570843570844,0.40909090909090906,0.38950050040942585,0.5830721003134797
['pulp fiction (1994)'],"['matrix, the (1999)', 'american beauty (1999)']",0.5032786885245901,0.25245901639344265,0.2081967213114754,0.41368078175895767,1.6386056939802867,1.0,0.08113947863477558,1.2749726775956285,0.7845949949325639,0.38023952095808383,0.2156694668266758,0.6191780532171411
"['matrix, the (1999)', 'american beauty (1999)']",['pulp fiction (1994)'],0.25245901639344265,0.5032786885245901,0.2081967213114754,0.8246753246753246,1.6386056939802867,1.0,0.08113947863477558,2.8331511839708545,0.52134272689598,0.38023952095808383,0.6470361321846468,0.6191780532171411
"['silence of the lambs, the (1991)', 'forrest gump (1994)']",['pulp fiction (1994)'],0.3262295081967213,0.5032786885245901,0.26885245901639343,0.8241206030150754,1.6375034783035702,1.0,0.10466809997312551,2.8242154566744735,0.5778143730342412,0.4795321637426901,0.6459193658059273,0.6791612787062348
['pulp fiction (1994)'],"['silence of the lambs, the (1991)', 'forrest gump (1994)']",0.5032786885245901,0.3262295081967213,0.26885245901639343,0.5342019543973942,1.63750347830357,1.0,0.10466809997312551,1.4464863005846613,0.7837680109474363,0.4795321637426901,0.30866956735379664,0.6791612787062348
"['silence of the lambs, the (1991)']","['pulp fiction (1994)', 'matrix, the (1999)']",0.45737704918032784,0.29180327868852457,0.2180327868852459,0.47670250896057353,1.6336434295839881,1.0,0.0845686643375437,1.3533348304513815,0.7148081684573975,0.4104938271604938,0.26108456126377283,0.6119467600982643
"['pulp fiction (1994)', 'matrix, the (1999)']","['silence of the lambs, the (1991)']",0.29180327868852457,0.45737704918032784,0.2180327868852459,0.7471910112359551,1.633643429583988,1.0,0.0845686643375437,2.1463752276867036,0.5476886661097189,0.4104938271604938,0.5340982382294037,0.6119467600982643
"['pulp fiction (1994)', 'shawshank redemption, the (1994)', 'braveheart (1995)']",['forrest gump (1994)'],0.23278688524590163,0.5393442622950819,0.20491803278688525,0.8802816901408451,1.6321332248812024,1.0,0.07936576189196454,3.8478302796528467,0.5048205128205129,0.3612716763005781,0.7401132775299485,0.6301104499336445
['forrest gump (1994)'],"['pulp fiction (1994)', 'shawshank redemption, the (1994)', 'braveheart (1995)']",0.5393442622950819,0.23278688524590163,0.20491803278688525,0.3799392097264438,1.6321332248812022,1.0,0.07936576189196454,1.2373191899710705,0.8407686832740213,0.3612716763005781,0.19180110669472375,0.6301104499336445
['independence day (a.k.a. id4) (1996)'],['braveheart (1995)'],0.33114754098360655,0.3885245901639344,0.2098360655737705,0.6336633663366337,1.630947904917074,1.0,0.08117710292932007,1.669162605228179,0.5783930759803921,0.41157556270096474,0.4008971942770685,0.5868738772611438
['braveheart (1995)'],['independence day (a.k.a. id4) (1996)'],0.3885245901639344,0.33114754098360655,0.2098360655737705,0.540084388185654,1.6309479049170739,1.0,0.08117710292932007,1.4542938787787636,0.6326658847184987,0.41157556270096474,0.3123810705716885,0.5868738772611438
"['silence of the lambs, the (1991)']","['pulp fiction (1994)', 'shawshank redemption, the (1994)']",0.45737704918032784,0.3639344262295082,0.27049180327868855,0.5913978494623656,1.6250121088830767,1.0,0.10403654931470038,1.5566867989646247,0.7088162592694316,0.4910714285714286,0.35761002106196654,0.6673205463528045
"['pulp fiction (1994)', 'shawshank redemption, the (1994)']","['silence of the lambs, the (1991)']",0.3639344262295082,0.45737704918032784,0.27049180327868855,0.7432432432432432,1.6250121088830767,1.0,0.10403654931470038,2.113373597929249,0.6046860356138708,0.4910714285714286,0.5268228954029558,0.6673205463528045
"['jurassic park (1993)', 'braveheart (1995)']",['forrest gump (1994)'],0.2639344262295082,0.5393442622950819,0.23114754098360657,0.875776397515528,1.6237799467613134,1.0,0.08879602257457675,3.7082786885245933,0.5219005196733483,0.4040114613180516,0.730333104926947,0.6521739130434783
['forrest gump (1994)'],"['jurassic park (1993)', 'braveheart (1995)']",0.5393442622950819,0.2639344262295082,0.23114754098360657,0.4285714285714286,1.6237799467613134,1.0,0.08879602257457675,1.2881147540983606,0.8339264531435351,0.4040114613180516,0.22367165128857786,0.6521739130434783
['pulp fiction (1994)'],"['silence of the lambs, the (1991)', 'jurassic park (1993)']",0.5032786885245901,0.2573770491803279,0.2098360655737705,0.4169381107491857,1.6199506213821864,1.0,0.08030368180596614,1.27366059162927,0.7704465759075907,0.38095238095238093,0.2148614736357688,0.6161123674765037
"['silence of the lambs, the (1991)', 'jurassic park (1993)']",['pulp fiction (1994)'],0.2573770491803279,0.5032786885245901,0.2098360655737705,0.8152866242038216,1.6199506213821864,1.0,0.08030368180596614,2.689146410401356,0.5153318156732892,0.38095238095238093,0.628134788001093,0.6161123674765037
"['silence of the lambs, the (1991)']",['fargo (1996)'],0.45737704918032784,0.2967213114754098,0.21967213114754097,0.48028673835125446,1.618645913780471,1.0,0.08395861327600107,1.3532052006783493,0.7043558641836136,0.41104294478527603,0.2610137771428094,0.6103091150319808
['fargo (1996)'],"['silence of the lambs, the (1991)']",0.2967213114754098,0.45737704918032784,0.21967213114754097,0.7403314917127072,1.618645913780471,1.0,0.08395861327600107,2.0896756191140566,0.5434540583794315,0.41104294478527603,0.5214568276276477,0.6103091150319808
['fight club (1999)'],['star wars: episode v - the empire strikes back (1980)'],0.35737704918032787,0.34590163934426227,0.2,0.5596330275229359,1.6178964302795777,1.0,0.07638269282450956,1.4853483606557383,0.5943041150886584,0.39739413680781766,0.32675726012278417,0.5689160398278187
['star wars: episode v - the empire strikes back (1980)'],['fight club (1999)'],0.34590163934426227,0.35737704918032787,0.2,0.5781990521327015,1.6178964302795775,1.0,0.07638269282450956,1.5235218272241668,0.5838777271046469,0.39739413680781766,0.34362607602282635,0.5689160398278187
"['pulp fiction (1994)', 'jurassic park (1993)']","['silence of the lambs, the (1991)']",0.2836065573770492,0.45737704918032784,0.2098360655737705,0.7398843930635838,1.6176683862680505,1.0,0.08012093523246439,2.0860837887067394,0.5329841247139587,0.3950617283950617,0.5206328693921031,0.5993328775353761
"['silence of the lambs, the (1991)']","['pulp fiction (1994)', 'jurassic park (1993)']",0.45737704918032784,0.2836065573770492,0.2098360655737705,0.45878136200716846,1.6176683862680505,1.0,0.08012093523246439,1.3236673542503528,0.7036678625377643,0.3950617283950617,0.24452318266446854,0.5993328775353761
['seven (a.k.a. se7en) (1995)'],"['silence of the lambs, the (1991)']",0.33278688524590166,0.45737704918032784,0.2459016393442623,0.7389162561576353,1.6155516711690237,1.0,0.09369255576457941,2.0783482833281774,0.5710565110565111,0.4518072289156627,0.5188486895956422,0.6382753323798929
"['silence of the lambs, the (1991)']",['seven (a.k.a. se7en) (1995)'],0.45737704918032784,0.33278688524590166,0.2459016393442623,0.5376344086021505,1.6155516711690237,1.0,0.09369255576457941,1.4430423179565381,0.7021752265861027,0.4518072289156627,0.30701962960027473,0.6382753323798929
"['usual suspects, the (1995)', 'pulp fiction (1994)']","['shawshank redemption, the (1994)']",0.26557377049180325,0.519672131147541,0.22295081967213115,0.8395061728395062,1.6154535187132455,1.0,0.08493953238376784,2.9928121059268613,0.5187434348739498,0.3965014577259475,0.6658660936249106,0.6342641274292169
"['shawshank redemption, the (1994)']","['usual suspects, the (1995)', 'pulp fiction (1994)']",0.519672131147541,0.26557377049180325,0.22295081967213115,0.42902208201892744,1.6154535187132455,1.0,0.08493953238376784,1.2862603025088306,0.7931640232884966,0.3965014577259475,0.22255238846327177,0.6342641274292169
['pulp fiction (1994)'],"['fight club (1999)', 'forrest gump (1994)']",0.5032786885245901,0.26229508196721313,0.21311475409836064,0.4234527687296417,1.614413680781759,1.0,0.08110722923945174,1.279522089469297,0.766184310738766,0.38575667655786344,0.2184581976112921,0.6179763843648208
"['fight club (1999)', 'forrest gump (1994)']",['pulp fiction (1994)'],0.26229508196721313,0.5032786885245901,0.21311475409836064,0.8124999999999999,1.6144136807817588,1.0,0.08110722923945174,2.649180327868851,0.5158974358974359,0.38575667655786344,0.6225247524752473,0.6179763843648208
"['terminator 2: judgment day (1991)', 'shawshank redemption, the (1994)']",['forrest gump (1994)'],0.23934426229508196,0.5393442622950819,0.2081967213114754,0.8698630136986302,1.6128159220552112,1.0,0.07910776672937384,3.539775668679898,0.499524843877274,0.36494252873563215,0.7174962219080584,0.6279406253903486
['forrest gump (1994)'],"['terminator 2: judgment day (1991)', 'shawshank redemption, the (1994)']",0.5393442622950819,0.23934426229508196,0.2081967213114754,0.3860182370820669,1.612815922055211,1.0,0.07910776672937384,1.238889790618406,0.8248381763667443,0.36494252873563215,0.19282569961220003,0.6279406253903486
"['fugitive, the (1993)']","['silence of the lambs, the (1991)']",0.3114754098360656,0.45737704918032784,0.22950819672131148,0.7368421052631579,1.6110167892850407,1.0,0.08704649287825855,2.061967213114754,0.5508503401360545,0.4255319148936171,0.515026236285578,0.6193171099792492
"['silence of the lambs, the (1991)']","['fugitive, the (1993)']",0.45737704918032784,0.3114754098360656,0.22950819672131148,0.5017921146953406,1.6110167892850407,1.0,0.08704649287825855,1.3820025946455952,0.6989641778161416,0.4255319148936171,0.27641235705751843,0.6193171099792492
"['fugitive, the (1993)', 'jurassic park (1993)']",['forrest gump (1994)'],0.2360655737704918,0.5393442622950819,0.20491803278688525,0.8680555555555556,1.6094647078689635,1.0,0.07759742004837411,3.4912855910267484,0.4956909871244636,0.35919540229885066,0.7135725583234481,0.6239973826409997
['forrest gump (1994)'],"['fugitive, the (1993)', 'jurassic park (1993)']",0.5393442622950819,0.2360655737704918,0.20491803278688525,0.3799392097264438,1.6094647078689632,1.0,0.07759742004837411,1.2320315011250402,0.8220355871886121,0.35919540229885066,0.1883324419165895,0.6239973826409997
"['pulp fiction (1994)', 'apollo 13 (1995)']",['forrest gump (1994)'],0.24754098360655738,0.5393442622950819,0.21475409836065573,0.8675496688741722,1.608526741681596,1.0,0.08124428916957807,3.4779508196721314,0.5027690465499177,0.3753581661891117,0.7124743701538969,0.6328629803337427
['forrest gump (1994)'],"['pulp fiction (1994)', 'apollo 13 (1995)']",0.5393442622950819,0.24754098360655738,0.21475409836065573,0.3981762917933131,1.608526741681596,1.0,0.08124428916957807,1.2502980625931446,0.8212490831544919,0.3753581661891117,0.20019071458370585,0.6328629803337427
['forrest gump (1994)'],"['terminator 2: judgment day (1991)', 'pulp fiction (1994)']",0.5393442622950819,0.27049180327868855,0.23442622950819672,0.4346504559270517,1.6068895643363728,1.0,0.08853802741198602,1.290366649039309,0.819874076101834,0.40740740740740744,0.2250264676752843,0.6506585612968592
"['terminator 2: judgment day (1991)', 'pulp fiction (1994)']",['forrest gump (1994)'],0.27049180327868855,0.5393442622950819,0.23442622950819672,0.8666666666666666,1.6068895643363728,1.0,0.08853802741198602,3.4549180327868836,0.5177182368193604,0.40740740740740744,0.7105575326215894,0.6506585612968592
['forrest gump (1994)'],"['silence of the lambs, the (1991)', 'jurassic park (1993)']",0.5393442622950819,0.2573770491803279,0.22295081967213115,0.4133738601823709,1.6061022593073007,1.0,0.08413598495028218,1.2659220249723946,0.8192118484404437,0.3885714285714286,0.21006193092990336,0.6398079491994657
"['silence of the lambs, the (1991)', 'jurassic park (1993)']",['forrest gump (1994)'],0.2573770491803279,0.5393442622950819,0.22295081967213115,0.8662420382165604,1.6061022593073007,1.0,0.08413598495028218,3.4439500390320044,0.5081645240877809,0.3885714285714286,0.7096357413242059,0.6398079491994657
"['shawshank redemption, the (1994)', 'forrest gump (1994)']","['usual suspects, the (1995)']",0.37868852459016394,0.3344262295081967,0.20327868852459016,0.5367965367965368,1.6051268992445464,1.0,0.0766353130878796,1.4368929063888463,0.606775044684654,0.3987138263665595,0.30405390996524007,0.5723198370257194
"['usual suspects, the (1995)']","['shawshank redemption, the (1994)', 'forrest gump (1994)']",0.3344262295081967,0.37868852459016394,0.20327868852459016,0.6078431372549019,1.6051268992445462,1.0,0.0766353130878796,1.5843442622950819,0.5664230096933102,0.3987138263665595,0.3688240467691033,0.5723198370257194
['star wars: episode iv - a new hope (1977)'],"['matrix, the (1999)']",0.41147540983606556,0.4557377049180328,0.3,0.7290836653386454,1.5997878987646537,1.0,0.11247514109110454,2.0089681774349084,0.6370458316209264,0.5289017341040462,0.5022320357125715,0.6936785233168048
"['matrix, the (1999)']",['star wars: episode iv - a new hope (1977)'],0.4557377049180328,0.41147540983606556,0.3,0.658273381294964,1.5997878987646537,1.0,0.11247514109110454,1.7222088006902503,0.6888537757587728,0.5289017341040462,0.41935031362096953,0.6936785233168048
['jurassic park (1993)'],"['shawshank redemption, the (1994)', 'forrest gump (1994)']",0.3901639344262295,0.37868852459016394,0.2360655737704918,0.6050420168067228,1.5977300010913458,1.0,0.08831496909432948,1.57310777816533,0.6134632616487455,0.44307692307692303,0.3643156471031685,0.6142093200916731
"['shawshank redemption, the (1994)', 'forrest gump (1994)']",['jurassic park (1993)'],0.37868852459016394,0.3901639344262295,0.2360655737704918,0.6233766233766234,1.5977300010913458,1.0,0.08831496909432948,1.6192198982475974,0.6021328056288477,0.44307692307692303,0.38241865661220503,0.6142093200916731
['star wars: episode iv - a new hope (1977)'],"['lord of the rings: the fellowship of the ring, the (2001)']",0.41147540983606556,0.32459016393442625,0.21311475409836064,0.5179282868525896,1.5956376514145436,1.0,0.07955388336468688,1.4010567673756944,0.6342832654810368,0.40752351097178685,0.2862530460681545,0.5872469717091231
"['lord of the rings: the fellowship of the ring, the (2001)']",['star wars: episode iv - a new hope (1977)'],0.32459016393442625,0.41147540983606556,0.21311475409836064,0.6565656565656565,1.5956376514145436,1.0,0.07955388336468688,1.7136451301832203,0.5526885735623598,0.40752351097178685,0.4164486086491656,0.5872469717091231
"['terminator 2: judgment day (1991)', 'jurassic park (1993)']",['pulp fiction (1994)'],0.27377049180327867,0.5032786885245901,0.21967213114754097,0.8023952095808383,1.5943357584505258,1.0,0.08188927707605484,2.51371087928465,0.5133081769482162,0.3941176470588235,0.6021817750637339,0.6194386471356961
['pulp fiction (1994)'],"['terminator 2: judgment day (1991)', 'jurassic park (1993)']",0.5032786885245901,0.27377049180327867,0.21967213114754097,0.4364820846905538,1.5943357584505258,1.0,0.08188927707605484,1.288742537667014,0.7504802719077879,0.3941176470588235,0.22404982316306501,0.6194386471356961
"['pulp fiction (1994)', 'apollo 13 (1995)']","['shawshank redemption, the (1994)']",0.24754098360655738,0.519672131147541,0.20491803278688525,0.8278145695364238,1.592955480811415,1.0,0.07627788228970708,2.789596469104666,0.4946928104575164,0.3644314868804665,0.6415252130280497,0.611068168048969
"['shawshank redemption, the (1994)']","['pulp fiction (1994)', 'apollo 13 (1995)']",0.519672131147541,0.24754098360655738,0.20491803278688525,0.39432176656151424,1.592955480811415,1.0,0.07627788228970708,1.24234118852459,0.774962457337884,0.3644314868804665,0.19506814292488822,0.611068168048969
"['forrest gump (1994)', 'pulp fiction (1994)', 'braveheart (1995)']","['shawshank redemption, the (1994)']",0.24754098360655738,0.519672131147541,0.20491803278688525,0.8278145695364238,1.592955480811415,1.0,0.07627788228970708,2.789596469104666,0.4946928104575164,0.3644314868804665,0.6415252130280497,0.611068168048969
"['shawshank redemption, the (1994)']","['forrest gump (1994)', 'pulp fiction (1994)', 'braveheart (1995)']",0.519672131147541,0.24754098360655738,0.20491803278688525,0.39432176656151424,1.592955480811415,1.0,0.07627788228970708,1.24234118852459,0.774962457337884,0.3644314868804665,0.19506814292488822,0.611068168048969
['pulp fiction (1994)'],"['jurassic park (1993)', 'braveheart (1995)']",0.5032786885245901,0.2639344262295082,0.21147540983606558,0.42019543973941376,1.5920448337952944,1.0,0.07864283794678853,1.2695063547614662,0.7486632384168652,0.38053097345132747,0.2122922455257069,0.6107188378821293
"['jurassic park (1993)', 'braveheart (1995)']",['pulp fiction (1994)'],0.2639344262295082,0.5032786885245901,0.21147540983606558,0.8012422360248448,1.5920448337952944,1.0,0.07864283794678853,2.499129098360657,0.5052226308247443,0.38053097345132747,0.5998606071787305,0.6107188378821293
"['silence of the lambs, the (1991)', 'pulp fiction (1994)']",['braveheart (1995)'],0.33934426229508197,0.3885245901639344,0.2098360655737705,0.6183574879227053,1.5915530279867098,1.0,0.07799247514109112,1.6022203776717159,0.5625969292803972,0.4050632911392405,0.3758661330639417,0.5792209380541796
['braveheart (1995)'],"['silence of the lambs, the (1991)', 'pulp fiction (1994)']",0.3885245901639344,0.33934426229508197,0.2098360655737705,0.540084388185654,1.5915530279867098,1.0,0.07799247514109112,1.436471649872161,0.6078460120643434,0.4050632911392405,0.3038498183455308,0.5792209380541796
['pulp fiction (1994)'],"['silence of the lambs, the (1991)', 'star wars: episode iv - a new hope (1977)']",0.5032786885245901,0.2540983606557377,0.20327868852459016,0.40390879478827363,1.5895765472312704,1.0,0.07539639881752216,1.2513213293917407,0.7466996699669965,0.3668639053254439,0.20084475784801517,0.6019543973941368
"['silence of the lambs, the (1991)', 'star wars: episode iv - a new hope (1977)']",['pulp fiction (1994)'],0.2540983606557377,0.5032786885245901,0.20327868852459016,0.7999999999999999,1.5895765472312704,1.0,0.07539639881752216,2.4836065573770485,0.49725274725274715,0.3668639053254439,0.5973597359735973,0.6019543973941368
['pulp fiction (1994)'],"['jurassic park (1993)', 'forrest gump (1994)']",0.5032786885245901,0.32459016393442625,0.25901639344262295,0.5146579804560261,1.5855624650412923,1.0,0.0956570814297232,1.3916162394102762,0.7434933366754397,0.45533141210374645,0.28141108756838806,0.6563188892179119
"['jurassic park (1993)', 'forrest gump (1994)']",['pulp fiction (1994)'],0.32459016393442625,0.5032786885245901,0.25901639344262295,0.7979797979797979,1.5855624650412923,1.0,0.0956570814297232,2.458770491803278,0.5467924296423744,0.45533141210374645,0.5932926625995931,0.6563188892179119
"['silence of the lambs, the (1991)', 'pulp fiction (1994)']",['jurassic park (1993)'],0.33934426229508197,0.3901639344262295,0.2098360655737705,0.6183574879227053,1.584865830390127,1.0,0.0774361730717549,1.597924880680639,0.5585840570719603,0.4037854889589906,0.374188353851748,0.5780863069865627
['jurassic park (1993)'],"['silence of the lambs, the (1991)', 'pulp fiction (1994)']",0.3901639344262295,0.33934426229508197,0.2098360655737705,0.5378151260504201,1.584865830390127,1.0,0.0774361730717549,1.429418777943368,0.6051327284946236,0.4037854889589906,0.30041495506391136,0.5780863069865627
"['silence of the lambs, the (1991)', 'pulp fiction (1994)', 'forrest gump (1994)']","['shawshank redemption, the (1994)']",0.26885245901639343,0.519672131147541,0.22131147540983606,0.8231707317073171,1.5840193890897902,1.0,0.08159634506852997,2.716336913510459,0.5042683939544926,0.39017341040462433,0.631857154749022,0.6245191197968762
"['shawshank redemption, the (1994)']","['silence of the lambs, the (1991)', 'pulp fiction (1994)', 'forrest gump (1994)']",0.519672131147541,0.26885245901639343,0.22131147540983606,0.42586750788643535,1.58401938908979,1.0,0.08159634506852997,1.2734822554494687,0.7675894324358489,0.39017341040462433,0.214751524239295,0.6245191197968762
['forrest gump (1994)'],"['apollo 13 (1995)', 'shawshank redemption, the (1994)']",0.5393442622950819,0.24754098360655738,0.21147540983606558,0.39209726443769,1.583969081503251,1.0,0.07796560064498792,1.2377950819672132,0.8003255262214131,0.36752136752136755,0.1921118329128342,0.6232009500996397
"['apollo 13 (1995)', 'shawshank redemption, the (1994)']",['forrest gump (1994)'],0.24754098360655738,0.5393442622950819,0.21147540983606558,0.8543046357615894,1.583969081503251,1.0,0.07796560064498792,3.161773472429211,0.48995963587846864,0.36752136752136755,0.6837218071692867,0.6232009500996397
['forrest gump (1994)'],"['jurassic park (1993)', 'independence day (a.k.a. id4) (1996)']",0.5393442622950819,0.2360655737704918,0.20163934426229507,0.3738601823708207,1.5837132725430598,1.0,0.07431873152378393,1.2200700302403313,0.8001041576252061,0.3514285714285714,0.18037491683734036,0.6140134245187436
"['jurassic park (1993)', 'independence day (a.k.a. id4) (1996)']",['forrest gump (1994)'],0.2360655737704918,0.5393442622950819,0.20163934426229507,0.8541666666666666,1.5837132725430598,1.0,0.07431873152378393,3.1587822014051516,0.4824662409714226,0.3514285714285714,0.6834223013048636,0.6140134245187436
"['shawshank redemption, the (1994)', 'forrest gump (1994)']",['braveheart (1995)'],0.37868852459016394,0.3885245901639344,0.23278688524590163,0.6147186147186147,1.5821871518074049,1.0,0.08565708142972317,1.5870878614846193,0.5922367980972907,0.43558282208588955,0.36991516079987924,0.6069373664310374
['braveheart (1995)'],"['shawshank redemption, the (1994)', 'forrest gump (1994)']",0.3885245901639344,0.37868852459016394,0.23278688524590163,0.5991561181434599,1.5821871518074049,1.0,0.08565708142972317,1.5500086281276964,0.6017633953857191,0.43558282208588955,0.3548423009696848,0.6069373664310374
"['pulp fiction (1994)', 'forrest gump (1994)']",['fight club (1999)'],0.3770491803278688,0.35737704918032787,0.21311475409836064,0.5652173913043478,1.5815715995213402,1.0,0.07836603063692554,1.4780327868852459,0.5902834008097165,0.4088050314465409,0.32342502218278607,0.5807738332668528
['fight club (1999)'],"['pulp fiction (1994)', 'forrest gump (1994)']",0.35737704918032787,0.3770491803278688,0.21311475409836064,0.5963302752293578,1.5815715995213402,1.0,0.07836603063692554,1.5432190760059612,0.5722135007849293,0.4088050314465409,0.35200386286817964,0.5807738332668528
['pulp fiction (1994)'],['fargo (1996)'],0.5032786885245901,0.2967213114754098,0.2360655737704918,0.4690553745928339,1.5807943563625897,1.0,0.08673206127385114,1.3245801066076637,0.7396635496883023,0.41860465116279083,0.24504377273106923,0.6323177425450358
['fargo (1996)'],['pulp fiction (1994)'],0.2967213114754098,0.5032786885245901,0.2360655737704918,0.7955801104972376,1.5807943563625897,1.0,0.08673206127385114,2.4299069561364655,0.52241970991971,0.41860465116279083,0.5884616085917986,0.6323177425450358
"['star wars: episode iv - a new hope (1977)', 'shawshank redemption, the (1994)']",['pulp fiction (1994)'],0.25573770491803277,0.5032786885245901,0.20327868852459016,0.7948717948717949,1.579386953979788,1.0,0.07457135178715402,2.421516393442624,0.4928946994457866,0.3657817109144544,0.5870356266395872,0.5993902948300343
['pulp fiction (1994)'],"['star wars: episode iv - a new hope (1977)', 'shawshank redemption, the (1994)']",0.5032786885245901,0.25573770491803277,0.20327868852459016,0.40390879478827363,1.579386953979788,1.0,0.07457135178715402,1.2485711726238466,0.7385286915788355,0.3657817109144544,0.199084504010676,0.5993902948300343
['pulp fiction (1994)'],"['usual suspects, the (1995)']",0.5032786885245901,0.3344262295081967,0.26557377049180325,0.5276872964169381,1.5778884843839815,1.0,0.09726417629669443,1.4091803278688524,0.7373181762620705,0.4641833810888252,0.2903676128431829,0.6609024717378809
"['usual suspects, the (1995)']",['pulp fiction (1994)'],0.3344262295081967,0.5032786885245901,0.26557377049180325,0.7941176470588235,1.5778884843839815,1.0,0.09726417629669443,2.412646370023419,0.5502645502645503,0.4641833810888252,0.5855173752669384,0.6609024717378809
"['apollo 13 (1995)', 'forrest gump (1994)']",['pulp fiction (1994)'],0.27049180327868855,0.5032786885245901,0.21475409836065573,0.7939393939393938,1.5775343006613365,1.0,0.07862133834990592,2.410559305689488,0.501844068959602,0.38416422287390034,0.585158515851585,0.6103247458296318
['pulp fiction (1994)'],"['apollo 13 (1995)', 'forrest gump (1994)']",0.5032786885245901,0.27049180327868855,0.21475409836065573,0.42671009771986973,1.5775343006613365,1.0,0.07862133834990592,1.2724944113263785,0.7370317184390193,0.38416422287390034,0.2141419317058888,0.6103247458296318
['pulp fiction (1994)'],['batman (1989)'],0.5032786885245901,0.30983606557377047,0.2459016393442623,0.488599348534202,1.5769608603484828,1.0,0.08996775060467618,1.3495562284640286,0.7365676567656767,0.43352601156069376,0.25901568314931883,0.6411250710924978
['batman (1989)'],['pulp fiction (1994)'],0.30983606557377047,0.5032786885245901,0.2459016393442623,0.7936507936507937,1.5769608603484828,1.0,0.08996775060467618,2.407187894073141,0.5301187648456058,0.43352601156069376,0.5845775053695847,0.6411250710924978
"['shawshank redemption, the (1994)', 'braveheart (1995)']",['forrest gump (1994)'],0.27377049180327867,0.5393442622950819,0.23278688524590163,0.8502994011976048,1.5765429627068055,1.0,0.08513034130610053,3.0771803278688536,0.5035608685975902,0.40112994350282494,0.6750271698595692,0.6409551717234225
['forrest gump (1994)'],"['shawshank redemption, the (1994)', 'braveheart (1995)']",0.5393442622950819,0.27377049180327867,0.23278688524590163,0.4316109422492401,1.5765429627068053,1.0,0.08513034130610053,1.2776979047953012,0.7938699814545638,0.40112994350282494,0.21734238097525163,0.6409551717234225
"['shawshank redemption, the (1994)', 'forrest gump (1994)']",['fight club (1999)'],0.37868852459016394,0.35737704918032787,0.21311475409836064,0.5627705627705627,1.574724969220382,1.0,0.07778016662187581,1.469761402369745,0.5874162776537444,0.40752351097178685,0.3196174573725593,0.5795504189999603
['fight club (1999)'],"['shawshank redemption, the (1994)', 'forrest gump (1994)']",0.35737704918032787,0.37868852459016394,0.21311475409836064,0.5963302752293578,1.574724969220382,1.0,0.07778016662187581,1.5391579731743668,0.5679356357927784,0.40752351097178685,0.35029411052746234,0.5795504189999603
['toy story (1995)'],['jurassic park (1993)'],0.3524590163934426,0.3901639344262295,0.21639344262295082,0.6139534883720931,1.5735782685167092,1.0,0.07887664606288633,1.5796958325103694,0.5629075565784427,0.411214953271028,0.3669667416854215,0.5842876685557945
['jurassic park (1993)'],['toy story (1995)'],0.3901639344262295,0.3524590163934426,0.21639344262295082,0.5546218487394958,1.573578268516709,1.0,0.07887664606288633,1.4539127745128364,0.597710980775497,0.411214953271028,0.3122008296989683,0.5842876685557945
"['pulp fiction (1994)', 'braveheart (1995)']",['forrest gump (1994)'],0.29180327868852457,0.5393442622950819,0.24754098360655738,0.8483146067415731,1.572862948669786,1.0,0.09015855952700891,3.036915604128721,0.5142874662742214,0.4241573033707866,0.6707185413251231,0.6536405860455586
